file,a,siga,b,sigb,c,sigc,alpha,sigalpha,beta,sigbeta,gamma,siggamma,vol,nel,sg,sgHall,sgNumber,commonname,chemname,mineral,formula,calcformula,cellformula,Z,Zprime
4084349,24.592,0.012,8.945,0.003,15.421,0.008,90,,123.972,0.008,90,,2813,3,C 1 2/c 1,-C 2yc,15,,,,- C32 H46 Zr -,- C32 H46 Zr -,- C128 H184 Zr4 -,4,0.5
4084350,13.71,0.004,7.799,0.002,26.455,0.007,90,,95.7523,0.0014,90,,2814.4,3,P 1 21/c 1,-P 2ybc,14,,,,- C34 H46 Zr -,- C34 H46 Zr -,- C136 H184 Zr4 -,4,1
4084351,15.006,0.007,12.037,0.005,17.887,0.008,90,,110.549,0.0017,90,,3025,3,P 1 21/c 1,-P 2ybc,14,,,,- C36 H50 Zr -,- C36 H50 Zr -,- C144 H200 Zr4 -,4,1
4084352,8.306,0.002,18.527,0.005,21.323,0.005,90,,90,,90,,3281.3,4,P 21 21 21,P 2ac 2ab,19,,,,- C35 H55 P Zr -,- C35 H55 P Zr -,- C140 H220 P4 Zr4 -,4,1
4084353,16.421,0.004,11.638,0.003,18.611,0.005,90,,95.6527,0.0009,90,,3539.4,4,P 1 21/a 1,-P 2yab,14,,,,- C39 H59 P Zr -,- C39 H59 P Zr -,- C156 H236 P4 Zr4 -,4,1
4084354,10.6733,0.0009,21.1693,0.0019,16.3627,0.0016,90,,107.894,0.0016,90,,3518.3,4,P 1 21/c 1,-P 2ybc,14,,,,- C37 H55 N Zr -,- C37 H55 N Zr -,- C148 H220 N4 Zr4 -,4,1
4084355,8.161,0.003,22.558,0.006,23.013,0.004,110.75,0.04,96.16,0.04,96.57,0.05,3886,4,P -1,-P 1,2,,,,- C42 H64 N2 Zr -,- C41.9998 H55 N2 Zr -,- C167.999 H220 N8 Zr4 -,4,2
4084445,13.4537,0.0009,10.8525,0.0007,18.4555,0.001,90,,115.034,0.004,90,,2441.5,5,P 1 21/c 1,-P 2ybc,14,,,,- C18 H44 N4 Si2 Zr -,- C18 H44 N4 Si2 Zr -,- C72 H176 N16 Si8 Zr4 -,4,1
4084446,17.448,0.0017,12.9787,0.0012,19.4705,0.0019,90,,107.802,0.001,90,,4198,5,P 1 21/c 1,-P 2ybc,14,,,,- C34 H80 N8 Si2 Zr2 -,- C34 H80 N8 Si2 Zr2 -,- C136 H320 N32 Si8 Zr8 -,4,1
4084447,12.446,0.0007,18.0452,0.001,28.4705,0.0016,90,,100.326,0.0014,90,,6290.6,8,P 1 21/n 1,-P 2yn,14,,,,- C55 H83 B Cl8 N8 O Si Zr2 -,- C55 H83 B Cl8 N8 O Si Zr2 -,- C220 H332 B4 Cl32 N32 O4 Si4 Zr8 -,4,1
4084448,14.8816,0.001,16.6278,0.0011,17.9682,0.0012,87.5515,0.0011,66.8464,0.001,85.0735,0.0011,4072.8,7,P -1,-P 1,2,,,,- C76 H86 B2 Cl16 N8 O2 Zr2 -,- C76 H86 B2 Cl16 N8 O2 Zr2 -,- C152 H172 B4 Cl32 N16 O4 Zr4 -,2,1
4084717,8.0455,0.0009,8.7936,0.0018,27.534,0.002,90,,92.878,0.006,90,,1945.5,4,P 1 21/n 1,-P 2yn,14,,,,- C21 H27 N Zr -,- C21 H27 N Zr -,- C84 H108 N4 Zr4 -,4,1
4084958,14.8987,0.0005,29.8415,0.0009,16.9587,0.0005,90,,95.103,0.002,90,,7509.9,5,P 1 21/n 1,-P 2yn,14,,,,- C80 H86 N16 O7 Zr2 -,- C80 H86 N16 O7 Zr2 -,- C320 H344 N64 O28 Zr8 -,4,1
4085024,13.0228,0.0006,8.2073,0.0004,14.847,0.0007,90,,111.593,0.002,90,,1475.51,4,P 1 21/c 1,-P 2ybc,14,,,,- C17 H18 S Zr -,- C17 H18 S Zr -,- C68 H72 S4 Zr4 -,4,1
4085025,23.4826,0.0006,23.4826,0.0006,13.0911,0.0004,90,,90,,120,,6251.7,3,P -3,-P 3,147,,,,- C16 H20 Zr -,- C16 H20 Zr -,- C288 H360 Zr18 -,18,3
4085026,9.7961,0.0004,18.6744,0.0007,39.6955,0.0015,90,,90.5218,0.0017,90,,7261.4,5,C 1 c 1,C -2yc,9,,,,- C36 H66 Cl N3 Zr -,- C36 H66 Cl N3 Zr -,- C288 H528 Cl8 N24 Zr8 -,8,2
4085027,9.8677,0.0002,18.6254,0.0004,39.7773,0.001,90,,90.3881,0.001,90,,7310.5,4,C 1 c 1,C -2yc,9,,,,- C37 H69 N3 Zr -,- C37 H69 N3 Zr -,- C296 H552 N24 Zr8 -,8,2
4085028,10.7593,0.0004,13.683,0.0006,26.5889,0.0011,90,,92.211,0.002,90,,3911.5,4,P 1 21/n 1,-P 2yn,14,,,,- C40 H75 N3 Zr -,- C40 H75 N3 Zr -,- C160 H300 N12 Zr4 -,4,1
4085054,19.3178,0.0012,12.6907,0.0008,16.9988,0.0011,90,,107.511,0.001,90,,3974.2,4,P 1 21/c 1,-P 2ybc,14,,,,- C34 H70 B4 Zr3 -,- C34 H70 B4 Zr3 -,- C136 H280 B16 Zr12 -,4,1
4085055,40.5049,0.0018,22.3842,0.001,10.7094,0.0005,90,,90,,90,,9709.9,7,P n m a,-P 2ac 2n,62,,,,- C36.44 H75.56 B2.67 Cl0.89 N0.89 O0.89 Zr2.67 -,- C36.4444 H76 B2.66667 Cl0.888889 N0.888889 O0.888889 Zr2.66667 -,- C328 H684 B24 Cl8 N8 O8 Zr24 -,9,1.125
4085056,10.4966,0.0009,11.5916,0.001,13.3351,0.0012,71.117,0.002,87.091,0.002,67.502,0.002,1413.4,5,P 1,P 1,1,,,,- C52 H70 B5 F15 Zr3 -,- C52 H70 B5 F15 Zr3 -,- C52 H70 B5 F15 Zr3 -,1,1
4085057,10.9137,0.0006,16.3182,0.001,22.3482,0.0013,90,,96.7552,0.0013,90,,3952.4,5,P 1 21/n 1,-P 2yn,14,,,,- C34 H69 B4 Cl Zr3 -,- C34 H69 B4 Cl Zr3 -,- C136 H276 B16 Cl4 Zr12 -,4,1
4085058,29.5486,0.0014,11.1884,0.0005,12.1294,0.0006,90,,90,,90,,4010,5,P n a 21,P 2c -2n,33,,,,- C34 H70 B4 O Zr3 -,- C34 H70 B4 O Zr3 -,- C136 H280 B16 O4 Zr12 -,4,1
4085160,9.0279,0.0004,11.6831,0.0006,29.8354,0.0014,90,,90,,90,,3146.9,6,P 21 21 21,P 2ac 2ab,19,,,,- C32 H48 N P Si Zr -,- C32 H48 N P Si Zr -,- C128 H192 N4 P4 Si4 Zr4 -,4,1
4085161,7.92432,0.0001,12.2875,0.0001,27.177,0.0003,90,,90,,90,,2646.23,6,P 21 21 21,P 2ac 2ab,19,,,,- C26 H44 N P Si Zr -,- C26 H44 N P Si Zr -,- C104 H176 N4 P4 Si4 Zr4 -,4,1
4085162,9.1586,0.0003,11.4856,0.0004,31.2867,0.001,90,,90,,90,,3291.11,6,P 21 21 21,P 2ac 2ab,19,,,,- C34 H52 N P Si Zr -,- C34 H52 N P Si Zr -,- C136 H208 N4 P4 Si4 Zr4 -,4,1
4085163,9.8671,0.0003,12.8873,0.0004,44.7904,0.0013,90,,90,,90,,5695.6,6,C 2 2 21,C 2c 2,20,,,,- C28 H48 N P Si Zr -,- C28 H48 N P Si Zr -,- C224 H384 N8 P8 Si8 Zr8 -,8,1
4085350,14.014,0.003,23.494,0.005,20.568,0.004,90,,101.149,0.004,90,,6644,4,P 1 21/m 1,-P 2yb,11,,,,- C30 H46 Si4 Zr -,- C30 H44.25 Si4 Zr -,- C240 H354 Si32 Zr8 -,8,2
4085352,11.6179,0.0005,10.1683,0.0005,25.7646,0.0012,90,,94.355,0.001,90,,3034.9,3,P 1 21/n 1,-P 2yn,14,,,,- C42 H30 Zr -,- C42 H30 Zr -,- C168 H120 Zr4 -,4,1
4085353,13.6414,0.0008,11.76,0.0007,20.4613,0.0011,90,,106.78,0.001,90,,3142.7,4,P 1 21/c 1,-P 2ybc,14,,,,- C36 H38 Si2 Zr -,- C36 H38 Si2 Zr -,- C144 H152 Si8 Zr4 -,4,1
4085354,16.1543,0.0003,8.0167,0.0001,25.2269,0.0004,90,,106.449,0.001,90,,3133.28,4,P 1 21/n 1,-P 2yn,14,,,,- C34 H38 Si2 Zr -,- C34 H38 Si2 Zr -,- C136 H152 Si8 Zr4 -,4,1
4085439,7.6818,0.0003,15.2296,0.0006,18.2806,0.0007,90,,90,,90,,2138.66,5,P n m a,-P 2ac 2n,62,,,,- C25 H27 O P Zr -,- C25 H27 O P Zr -,- C100 H108 O4 P4 Zr4 -,4,0.5
4085440,8.3185,0.0001,11.9394,0.0002,14.0217,0.0002,110.475,0.001,100.991,0.001,103.978,0.001,1206.62,5,P -1,-P 1,2,,,,- C27 H31 O P Zr -,- C27 H31 O P Zr -,- C54 H62 O2 P2 Zr2 -,2,1
4085441,11.012,0.0001,12.0736,0.0002,17.1632,0.0003,104.845,0.001,98.118,0.001,98.551,0.001,2142.52,7,P -1,-P 1,2,,,,- C96 H48 B2 F40 O2 P2 Zr2 -,- C96 H48 B2 F40 O2 P2 Zr2 -,- C96 H48 B2 F40 O2 P2 Zr2 -,1,0.5
4085442,11.3015,0.0002,12.2577,0.0003,17.6293,0.0003,105.47,0.001,94.737,0.001,98.148,0.001,2311.33,7,P -1,-P 1,2,,,,- C50 H28 B F20 O P Zr -,- C50 H28 B F20 O P Zr -,- C100 H56 B2 F40 O2 P2 Zr2 -,2,1
4085443,11.3544,0.0001,13.5157,0.0001,36.5585,0.0004,90,,90,,90,,5610.36,7,P 21 21 21,P 2ac 2ab,19,,,,- C63 H36 B F20 O2 P Zr -,- C63 H36 B F20 O2 P Zr -,- C252 H144 B4 F80 O8 P4 Zr4 -,4,1
4085444,19.8948,0.0003,16.1819,0.0002,17.3923,0.0002,90,,112.264,0.001,90,,5181.77,7,P 1 21/c 1,-P 2ybc,14,,,,- C57 H34 B F20 O2 P Zr -,- C57 H34 B F20 O2 P Zr -,- C228 H136 B4 F80 O8 P4 Zr4 -,4,1
4085445,10.7594,0.0002,15.3845,0.0003,15.5982,0.0004,117.093,0.001,90.709,0.001,90.033,0.001,2298.39,7,P -1,-P 1,2,,,,- C50 H28 B F20 O2 P Zr -,- C50 H28 B F20 O2 P Zr -,- C100 H56 B2 F40 O4 P2 Zr2 -,2,1
4085449,16.608,0.0006,26.344,0.0014,13.745,0.0012,90,,94.137,0.004,90,,5998.1,5,P 1 21/c 1,-P 2ybc,14,zrboron,,,- C249 H252 B12 O60 Zr4 -,- C249 H252 B12 O60 Zr4 -,- C249 H252 B12 O60 Zr4 -,1,0.25
4085451,10.47,0.002,9.656,0.002,13.236,0.003,90,,119.31,0.03,90,,1166.8,6,P 1 21/c 1,-P 2ybc,14,Moris-108 (Eyal),,,- C6 H5 B Cl4 O2 Zr -,- C6 H5 B Cl4 O2 Zr -,- C24 H20 B4 Cl16 O8 Zr4 -,4,1
4085523,9.3091,0.0007,7.9329,0.0006,15.0168,0.0011,90,,100.583,0.003,90,,1090.1,4,P 1 c 1,P -2yc,7,,,,- C20 H31 B5 Zr2 -,- C20 H31 B5 Zr2 -,- C40 H62 B10 Zr4 -,2,1
4085591,10.052,0.0009,10.4234,0.001,20.1422,0.0019,78.945,0.004,87.194,0.005,83.212,0.005,2056,5,P -1,-P 1,2,,"Bis(pentamethylcyclopentadienyl)-zirconium (IV) (Z)-1,2-diphenyl-3-(4-(trifluoromethyl)phenyl)prop-1-ene-1,3-bis(olate)",,- C48 H51 F3 O2 Zr -,- C48 H51 F3 O2 Zr -,- C96 H102 F6 O4 Zr2 -,2,1
4085616,12.7258,0.0008,12.761,0.0009,29.211,0.002,80.011,0.004,89.827,0.004,67.807,0.003,4315.5,8,P -1,-P 1,2,,,,- C89 H108 N6 O3 P4 S2 Si2 Zr2 -,- C89 H108 N6 O3 P4 S2 Si2 Zr2 -,- C178 H216 N12 O6 P8 S4 Si4 Zr4 -,2,1
4085617,9.6234,0.0002,18.0821,0.0003,19.458,0.0003,87.026,0.001,89.287,0.001,87.732,0.001,3378.52,7,P -1,-P 1,2,,,,- C32 H41 N3 P2 S Si Zr -,- C32 H41 N3 P2 S Si Zr -,- C128 H164 N12 P8 S4 Si4 Zr4 -,4,2
4085619,12.6988,0.0005,17.7746,0.0007,14.4923,0.0006,90,,92.501,0.002,90,,3268,8,P 1 21 1,P 2yb,4,,,,- C64.9 H79.4 N4 O1.7 P4 S2 Si2 Zr2 -,- C64.9 H79.4 N4 O1.7 P4 S2 Si2 Zr2 -,- C129.8 H158.8 N8 O3.4 P8 S4 Si4 Zr4 -,2,1
4085621,10.0221,0.0002,10.187,0.0002,19.9255,0.0003,102.453,0.001,94.499,0.001,94.908,0.001,1969.31,8,P -1,-P 1,2,,,,- C34 H48 Cl2 N2 P2 S Si3 Zr -,- C34 H48 Cl2 N2 P2 S Si3 Zr -,- C68 H96 Cl4 N4 P4 S2 Si6 Zr2 -,2,1
4085661,11.0016,0.0017,31.042,0.005,11.9962,0.0018,90,,109.704,0.002,90,,3857,6,P 1 21/n 1,-P 2yn,14,,,,- C37 H61 Al Cl2 Si2 Zr -,- C37 H61 Al Cl2 Si2 Zr -,- C148 H244 Al4 Cl8 Si8 Zr4 -,4,1
4085662,8.6705,0.001,22.546,0.003,22.704,0.003,90,,90,,90,,4438.3,6,P 21 21 21,P 2ac 2ab,19,,,,- C42 H71 Al Cl2 Si2 Zr -,- C42 H71 Al Cl2 Si2 Zr -,- C168 H284 Al4 Cl8 Si8 Zr4 -,4,1
4085663,15.081,0.002,34.334,0.004,16.086,0.002,90,,109.525,0.0019,90,,7850.2,6,P 1 21/n 1,-P 2yn,14,,,,- C78 H128 Al2 Cl2 Si4 Zr -,- C78 H128 Al2 Cl2 Si4 Zr -,- C312 H512 Al8 Cl8 Si16 Zr4 -,4,1
4085697,41.589,0.008,13.058,0.003,15.11,0.003,90,,90,,90,,8206,6,P b c n,-P 2n 2ab,60,,,,- C26 H58 Cl Sb Si8 Zr -,- C26 H58 Cl Sb Si8 Zr -,- C208 H464 Cl8 Sb8 Si64 Zr8 -,8,1
4085740,10.3066,0.0007,26.4451,0.0016,15.7119,0.0009,90,,101.008,0.004,90,,4203.6,5,P 1 21/c 1,-P 2ybc,14,,,,- C43 H65 N3 P2 Zr -,- C43 H65 N3 P2 Zr -,- C172 H260 N12 P8 Zr4 -,4,1
4085741,26.6098,0.0004,26.6098,0.0004,9.6169,0.0002,90,,90,,90,,6809.5,8,I -4,I -4,82,,,,- C29 H46 F3 N O3 P2 S Zr -,- C29 H46 F3 N O3 P2 S Zr -,- C232 H368 F24 N8 O24 P16 S8 Zr8 -,8,1
4085963,18.8355,0.0008,12.6556,0.0006,22.5216,0.001,90,,108.591,0.002,90,,5088.4,7,P 1 21/n 1,-P 2yn,14,,,,- C50 H80 Co N4 O P3 Zr -,- C50 H80 Co N4 O P3 Zr -,- C200 H320 Co4 N16 O4 P12 Zr4 -,4,1
4085964,19.2253,0.0007,19.2253,0.0007,31.9514,0.0011,90,,90,,120,,10227.4,8,R -3 :H,-R 3,148,,,,- C63 H90 Co N5 O P3 Si Zr -,- C63 H90 Co N5 O P3 Si Zr -,- C378 H540 Co6 N30 O6 P18 Si6 Zr6 -,6,0.333333
4085965,19.1775,0.0012,19.1775,0.0012,32.006,0.002,90,,90,,120,,10194,8,R -3 :H,-R 3,148,,,,- C64 H90 Co N3 O2 P3 Si Zr -,- C63.9999 H90 Co N3 O1.9999 P3 Si Zr -,- C383.999 H540 Co6 N18 O11.9994 P18 Si6 Zr6 -,6,0.333333
4085966,15.4086,0.0012,15.4255,0.0013,17.9455,0.0015,67.337,0.006,77.173,0.006,79.696,0.006,3817.1,8,P -1,-P 1,2,,,,- C76 H101 Co N5 O P3 Si Zr -,- C76 H101 Co N5 O P3 Si Zr -,- C152 H202 Co2 N10 O2 P6 Si2 Zr2 -,2,1
4085967,18.9609,0.0017,18.9609,0.0017,18.9609,0.0017,90,,90,,90,,6816.7,9,P 21 3,P 2ac 2ab 3,198,,,,- C65 H93 Cl2 Co N3 O3 P3 Si Zr -,- C64.9998 H93.0018 Cl1.9998 Co N3 O3.0019 P3 Si Zr -,- C259.999 H372.007 Cl7.9992 Co4 N12 O12.0076 P12 Si4 Zr4 -,4,0.333333
4085968,12.8701,0.0007,23.4332,0.0012,24.71,0.0013,90,,104.902,0.003,90,,7201.6,8,P 1 21/c 1,-P 2ybc,14,,,,- C77 H104 Co N4 O P3 Si Zr -,- C77 H104 Co N4 O P3 Si Zr -,- C308 H416 Co4 N16 O4 P12 Si4 Zr4 -,4,1
4085969,20.2235,0.001,15.4327,0.0009,24.6421,0.0014,90,,107.828,0.002,90,,7321.6,8,P 1 21/c 1,-P 2ybc,14,,,,- C78.5 H115 Co N3 O P3 Si Zr -,- C78.5 H115 Co N3 O P3 Si Zr -,- C314 H460 Co4 N12 O4 P12 Si4 Zr4 -,4,1
4086182,24.936,0.003,17.7815,0.0018,17.424,0.003,90,,132.751,0.001,90,,5673.1,6,C 1 2/c 1,-C 2yc,15,[Zr]NMe2BH3,,,- C17 H48 B N5 Si3 Zr -,- C17 H48 B N5 Si3 Zr -,- C136 H384 B8 N40 Si24 Zr8 -,8,1
4086226,10.9025,0.0005,15.0072,0.0006,15.5883,0.0007,90,,94.962,0.003,90,,2540.94,6,P 1 21/n 1,-P 2yn,14,,,,- C19 H42 N2 S Si2 Zr -,- C19 H42 N2 S Si2 Zr -,- C76 H168 N8 S4 Si8 Zr4 -,4,1
4086550,8.975,0.004,11.713,0.005,16.176,0.006,81.466,0.014,89.451,0.006,70.647,0.008,1585.2,5,P -1,-P 1,2,,,,- C36 H39 N4 P Zr -,- C36 H39 N4 P Zr -,- C72 H78 N8 P2 Zr2 -,2,1
4086551,18.9485,0.0003,13.7692,0.0002,30.4136,0.0005,90,,105.899,0.0017,90,,7631.5,5,C 1 2/c 1,-C 2yc,15,,,,- C42.5 H53 N4 P Zr -,- C42.5 H53 N4 P Zr -,- C340 H424 N32 P8 Zr8 -,8,1
4086557,16.0851,0.0002,10.29017,0.00012,21.1915,0.0002,90,,96.708,0.0012,90,,3483.57,7,P 1 21/c 1,-P 2ybc,14,,,,- C38 H27 D6 I2 N2 P Zr -,- C38 H27 D6 I2 N2 P Zr -,- C152 H108 D24 I8 N8 P4 Zr4 -,4,1
4086558,16.0977,0.0003,10.43778,0.00018,21.0529,0.0003,90,,92.9851,0.0013,90,,3532.6,6,P 1 21/c 1,-P 2ybc,14,,,,- C39 H35 I2 N2 P Zr -,- C39 H35 I2 N2 P Zr -,- C156 H140 I8 N8 P4 Zr4 -,4,1
4086559,21.784,0.011,11.603,0.005,27.779,0.013,90,,90.962,0.007,90,,7020,6,C 1 2/c 1,-C 2yc,15,,,,- C36 H35 I2 N2 P Zr -,- C36 H35 I2 N2 P Zr -,- C288 H280 I16 N16 P8 Zr8 -,8,1
4086560,11.15467,0.00011,19.96395,0.00019,14.664,0.00015,90,,102.044,0.001,90,,3193.67,7,P 1 21/n 1,-P 2yn,14,,,,- C26 H35 I2 N2 P Si2 Zr -,- C26 H35 I2 N2 P Si2 Zr -,- C104 H140 I8 N8 P4 Si8 Zr4 -,4,1
4086562,10.385,0.0002,10.8151,0.0003,18.4097,0.0005,73.997,0.002,89.058,0.0018,74.023,0.002,1906.82,6,P -1,-P 1,2,,,,- C40 H49 N2 P Si2 Zr -,- C40 H49 N2 P Si2 Zr -,- C80 H98 N4 P2 Si4 Zr2 -,2,1
4086566,10.23,0.0003,13.3848,0.0003,16.6135,0.0003,67.695,0.002,86.916,0.002,86.495,0.002,2099.53,5,P -1,-P 1,2,,,,- C53 H49 N2 P Zr -,- C46 H41 N2 P Zr -,- C92 H82 N4 P2 Zr2 -,2,1
4086569,20.2073,0.0007,14.3395,0.0004,23.1834,0.0007,90,,107.08,0.004,90,,6421.4,5,P 1 21/n 1,-P 2yn,14,,,,- C77 H82 N4 P2 Zr -,- C77 H82 N4 P2 Zr -,- C308 H328 N16 P8 Zr4 -,4,1
4086570,15.3382,0.0003,13.36,0.0003,25.6716,0.0005,90,,104.95,0.002,90,,5082.52,5,P 1 21/c 1,-P 2ybc,14,,,,- C64 H59 N4 P Zr -,- C64 H59 N4 P Zr -,- C256 H236 N16 P4 Zr4 -,4,1
4086624,12.1953,0.0002,17.8804,0.0003,19.9108,0.0003,99.7859,0.0007,100.473,0.0008,102.838,0.0007,4061.2,3,P -1,-P 1,2,6a,,,- C50 H54 Zr -,- C50 H54 Zr -,- C200 H216 Zr4 -,4,2
4086729,15.033,0.002,14.892,0.002,25.247,0.004,90,,90,,90,,5652.1,4,P b c a,-P 2ac 2ab,61,,,,- C31 H49 N Zr -,- C31 H49 N Zr -,- C248 H392 N8 Zr8 -,8,1
4086730,9.9539,0.0004,10.2631,0.0004,17.0973,0.0007,93.234,0.001,100.79,0.001,97.676,0.001,1694.41,4,P -1,-P 1,2,,,,- C40.5 H59 N Zr -,- C37 H55 N Zr -,- C74 H110 N2 Zr2 -,2,1
4086731,11.5076,0.0005,15.1678,0.0007,18.0604,0.0008,90,,104.102,0.001,90,,3057.4,4,P 1 21/n 1,-P 2yn,14,,,,- C34 H54 N2 Zr -,- C34 H54 N2 Zr -,- C136 H216 N8 Zr4 -,4,1
4086732,11.0833,0.0008,15.668,0.0012,15.4308,0.0012,90,,92.605,0.001,90,,2676.8,4,P 1 21/c 1,-P 2ybc,14,,,,- C30 H47 N Zr -,- C30 H47 N Zr -,- C120 H188 N4 Zr4 -,4,1
4086733,12.101,0.003,18.466,0.004,13.14,0.003,90,,93.447,0.003,90,,2930.9,5,P 1 21/n 1,-P 2yn,14,,,,- C32 H49 N O Zr -,- C32 H49 N O Zr -,- C128 H196 N4 O4 Zr4 -,4,1
4086734,9.4695,0.0004,14.8858,0.0006,18.8709,0.0007,102.455,0.001,103.796,0.001,97.575,0.001,2474.98,4,P -1,-P 1,2,,,,- C28 H40 O2 Zr -,- C28 H40 O2 Zr -,- C112 H160 O8 Zr4 -,4,2
4086735,18.0724,0.0013,9.599,0.0007,29.022,0.002,90,,94.941,0.001,90,,5015.9,4,P 1 21/c 1,-P 2ybc,14,,,,- C27 H39 O Zr -,- C27 H39 O Zr -,- C216 H312 O8 Zr8 -,8,2
4086736,8.5133,0.0004,14.4869,0.0006,37.9647,0.0017,90,,95.479,0.001,90,,4660.8,3,P 1 21/n 1,-P 2yn,14,,,,- C26 H40 Zr -,- C26 H40 Zr -,- C208 H320 Zr8 -,8,2
4086908,9.8792,0.0002,16.8405,0.0004,14.5041,0.0003,90,,103.473,0.003,90,,2346.65,4,P 1 21/n 1,-P 2yn,14,,,,- C29 H27 P Zr -,- C29 H27 P Zr -,- C116 H108 P4 Zr4 -,4,1
4086909,8.2924,0.0002,18.2221,0.0004,33.1878,0.0008,90,,92.805,0.001,90,,5008.8,7,P 1 21/c 1,-P 2ybc,14,,,,- C56 H32 B F20 O P Zr -,- C56 H32 B F20 O P Zr -,- C224 H128 B4 F80 O4 P4 Zr4 -,4,1
4086910,11.6551,0.0003,13.5587,0.0003,18.1762,0.0005,68.265,0.001,80.039,0.001,75.408,0.001,2571.92,8,P -1,-P 1,2,,,,- C56 H32 B Cl2 F20 O P Zr -,- C56 H32 B Cl2 F20 O P Zr -,- C112 H64 B2 Cl4 F40 O2 P2 Zr2 -,2,1
4086911,35.9058,0.0012,15.4285,0.0005,25.4582,0.0008,90,,132.665,0.001,90,,10370.4,7,C 1 2/c 1,-C 2yc,15,,,,- C62 H32 B F20 O P Zr -,- C62 H32 B F20 O P Zr -,- C496 H256 B8 F160 O8 P8 Zr8 -,8,1
4086912,13.1659,0.0002,15.0274,0.0003,15.4047,0.0003,79.974,0.001,67.015,0.001,70.741,0.002,2645.21,7,P -1,-P 1,2,,,,- C61 H32 B F20 O P Zr -,- C61 H32 B F20 O P Zr -,- C122 H64 B2 F40 O2 P2 Zr2 -,2,1
4086913,13.1323,0.0003,18.3346,0.0004,27.1714,0.0006,85.029,0.001,81.176,0.001,76.639,0.001,6280.9,8,P -1,-P 1,2,,,,- C67 H35 B Cl F20 O P Zr -,- C67 H35 B Cl F20 O P Zr -,- C268 H140 B4 Cl4 F80 O4 P4 Zr4 -,4,2
4086914,19.7855,0.001,16.5114,0.0007,16.8379,0.0009,90,,114.612,0.002,90,,5001,8,P 1 21/c 1,-P 2ybc,14,,,,- C55 H27.5 B Br0.5 Cl F20 P Zr -,- C55 H27.5 B Br0.5 Cl F20 P Zr -,- C220 H110 B4 Br2 Cl4 F80 P4 Zr4 -,4,1
4086915,31.642,0.002,10.2351,0.0007,33.722,0.002,90,,109.339,0.002,90,,10305,8,C 1 2/c 1,-C 2yc,15,,,,- C59 H29 B F20 N O P Zr -,- C59 H29 B F20 N O P Zr -,- C472 H232 B8 F160 N8 O8 P8 Zr8 -,8,1
4086916,31.8669,0.0005,10.3393,0.0002,33.7492,0.0005,90,,107.608,0.001,90,,10598.8,8,C 1 2/c 1,-C 2yc,15,,,,- C59 H29 B F20 N P S Zr -,- C59 H29 B F20 N P S Zr -,- C472 H232 B8 F160 N8 P8 S8 Zr8 -,8,1
4086917,11.3724,0.0011,16.2046,0.0014,19.6938,0.0019,76.795,0.002,76.52,0.003,86.72,0.003,3435.9,7,P -1,-P 1,2,,,,- C65 H46 B F20 N2 P Zr -,- C65 H46 B F20 N2 P Zr -,- C130 H92 B2 F40 N4 P2 Zr2 -,2,1
4086918,17.8392,0.0003,15.5912,0.0002,22.7766,0.0004,90,,108.677,0.001,90,,6001.35,7,P 1 21/n 1,-P 2yn,14,,,,- C61 H30 B F20 O P Zr -,- C61 H30 B F20 O P Zr -,- C244 H120 B4 F80 O4 P4 Zr4 -,4,1
4087166,11.5751,0.0001,11.5751,0.0001,34.248,0.0005,90,,90,,90,,4588.65,6,P 43,P 4cw,78,,,,- C53 H24 B F20 N Zr -,- C53 H24 B F20 N Zr -,- C212 H96 B4 F80 N4 Zr4 -,4,1
4087167,14.7014,0.0007,20.2371,0.0015,7.7474,0.0004,90,,104.29,0.004,90,,2233.6,5,P 1 21/c 1,-P 2ybc,14,,,,- C29 H24 Cl N Zr -,- C29 H24 Cl N Zr -,- C116 H96 Cl4 N4 Zr4 -,4,1
4087171,12.6013,0.0002,14.2473,0.0002,15.7688,0.0002,63.993,0.001,86.318,0.001,80.98,0.001,2512.88,7,P -1,-P 1,2,,,,- C106 H54 B2 Cl8 F40 N2 Zr2 -,- C106 H54 B2 Cl8 F40 N2 Zr2 -,- C106 H54 B2 Cl8 F40 N2 Zr2 -,1,0.5
4087348,8.0329,0.0003,19.9615,0.0007,26.0925,0.0009,90,,90,,90,,4183.9,5,P b c a,-P 2ac 2ab,61,,,,- C21 H23 N3 S2 Zr -,- C21 H23 N3 S2 Zr -,- C168 H184 N24 S16 Zr8 -,8,1
4087667,12.4145,0.0009,18.8131,0.0012,21.1906,0.0015,110.41,0.002,103.088,0.003,103.45,0.002,4246.7,7,P -1,-P 1,2,,,,- C88.34 H106 B F20 N2 O5.5 Zr -,- C88.3315 H105.996 B F20 N2 O5.5 Zr -,- C176.663 H211.991 B2 F40 N4 O11 Zr2 -,2,1
4087668,11.86,0.0007,38.051,0.002,17.0394,0.001,90,,105.328,0.003,90,,7416.1,8,P 1 21/c 1,-P 2ybc,14,,,,- C76.28 H79.28 B F20 N2 O3.28 P1.72 Zr -,- C76.28 H79.28 B F20 N2 O3.28 P1.72 Zr -,- C305.12 H317.12 B4 F80 N8 O13.12 P6.88 Zr4 -,4,1
